Short_Name	Full_Name
B25009m11	TENURE BY HOUSEHOLD SIZE: Renter occupied: 1-person household: Occupied housing units -- (Margin of Error)
B25009e12	TENURE BY HOUSEHOLD SIZE: Renter occupied: 2-person household: Occupied housing units -- (Estimate)
B25009m12	TENURE BY HOUSEHOLD SIZE: Renter occupied: 2-person household: Occupied housing units -- (Margin of Error)
B25009e13	TENURE BY HOUSEHOLD SIZE: Renter occupied: 3-person household: Occupied housing units -- (Estimate)
B25009m13	TENURE BY HOUSEHOLD SIZE: Renter occupied: 3-person household: Occupied housing units -- (Margin of Error)
B25009e14	TENURE BY HOUSEHOLD SIZE: Renter occupied: 4-person household: Occupied housing units -- (Estimate)
B25009m14	TENURE BY HOUSEHOLD SIZE: Renter occupied: 4-person household: Occupied housing units -- (Margin of Error)
B25009e15	TENURE BY HOUSEHOLD SIZE: Renter occupied: 5-person household: Occupied housing units -- (Estimate)
B25009m15	TENURE BY HOUSEHOLD SIZE: Renter occupied: 5-person household: Occupied housing units -- (Margin of Error)
B25009e16	TENURE BY HOUSEHOLD SIZE: Renter occupied: 6-person household: Occupied housing units -- (Estimate)
B25009m16	TENURE BY HOUSEHOLD SIZE: Renter occupied: 6-person household: Occupied housing units -- (Margin of Error)
B25009e17	TENURE BY HOUSEHOLD SIZE: Renter occupied: 7-or-more person household: Occupied housing units -- (Estimate)
B25009m17	TENURE BY HOUSEHOLD SIZE: Renter occupied: 7-or-more person household: Occupied housing units -- (Margin of Error)
B25010e1	AVERAGE HOUSEHOLD SIZE OF OCCUPIED HOUSING UNITS BY TENURE: Total: Occupied housing units -- (Estimate)
B25010m1	AVERAGE HOUSEHOLD SIZE OF OCCUPIED HOUSING UNITS BY TENURE: Total: Occupied housing units -- (Margin of Error)
B25010e2	AVERAGE HOUSEHOLD SIZE OF OCCUPIED HOUSING UNITS BY TENURE: Owner occupied: Occupied housing units -- (Estimate)
B25010m2	AVERAGE HOUSEHOLD SIZE OF OCCUPIED HOUSING UNITS BY TENURE: Owner occupied: Occupied housing units -- (Margin of Error)
B25010e3	AVERAGE HOUSEHOLD SIZE OF OCCUPIED HOUSING UNITS BY TENURE: Renter occupied: Occupied housing units -- (Estimate)
B25010m3	AVERAGE HOUSEHOLD SIZE OF OCCUPIED HOUSING UNITS BY TENURE: Renter occupied: Occupied housing units -- (Margin of Error)
B25014e1	TENURE BY OCCUPANTS PER ROOM: Total: Occupied housing units -- (Estimate)
B25014m1	TENURE BY OCCUPANTS PER ROOM: Total: Occupied housing units -- (Margin of Error)
B25014e2	TENURE BY OCCUPANTS PER ROOM: Owner occupied: Occupied housing units -- (Estimate)
B25014m2	TENURE BY OCCUPANTS PER ROOM: Owner occupied: Occupied housing units -- (Margin of Error)
B25014e3	TENURE BY OCCUPANTS PER ROOM: Owner occupied: 0.50 or less occupants per room: Occupied housing units -- (Estimate)
B25014m3	TENURE BY OCCUPANTS PER ROOM: Owner occupied: 0.50 or less occupants per room: Occupied housing units -- (Margin of Error)
B25014e4	TENURE BY OCCUPANTS PER ROOM: Owner occupied: 0.51 to 1.00 occupants per room: Occupied housing units -- (Estimate)
B25014m4	TENURE BY OCCUPANTS PER ROOM: Owner occupied: 0.51 to 1.00 occupants per room: Occupied housing units -- (Margin of Error)
B25014e5	TENURE BY OCCUPANTS PER ROOM: Owner occupied: 1.01 to 1.50 occupants per room: Occupied housing units -- (Estimate)
B25014m5	TENURE BY OCCUPANTS PER ROOM: Owner occupied: 1.01 to 1.50 occupants per room: Occupied housing units -- (Margin of Error)
B25014e6	TENURE BY OCCUPANTS PER ROOM: Owner occupied: 1.51 to 2.00 occupants per room: Occupied housing units -- (Estimate)
B25014m6	TENURE BY OCCUPANTS PER ROOM: Owner occupied: 1.51 to 2.00 occupants per room: Occupied housing units -- (Margin of Error)
B25014e7	TENURE BY OCCUPANTS PER ROOM: Owner occupied: 2.01 or more occupants per room: Occupied housing units -- (Estimate)
B25014m7	TENURE BY OCCUPANTS PER ROOM: Owner occupied: 2.01 or more occupants per room: Occupied housing units -- (Margin of Error)
B25014e8	TENURE BY OCCUPANTS PER ROOM: Renter occupied: Occupied housing units -- (Estimate)
B25014m8	TENURE BY OCCUPANTS PER ROOM: Renter occupied: Occupied housing units -- (Margin of Error)
B25014e9	TENURE BY OCCUPANTS PER ROOM: Renter occupied: 0.50 or less occupants per room: Occupied housing units -- (Estimate)
B25014m9	TENURE BY OCCUPANTS PER ROOM: Renter occupied: 0.50 or less occupants per room: Occupied housing units -- (Margin of Error)
B25014e10	TENURE BY OCCUPANTS PER ROOM: Renter occupied: 0.51 to 1.00 occupants per room: Occupied housing units -- (Estimate)
B25014m10	TENURE BY OCCUPANTS PER ROOM: Renter occupied: 0.51 to 1.00 occupants per room: Occupied housing units -- (Margin of Error)
B25014e11	TENURE BY OCCUPANTS PER ROOM: Renter occupied: 1.01 to 1.50 occupants per room: Occupied housing units -- (Estimate)
B25014m11	TENURE BY OCCUPANTS PER ROOM: Renter occupied: 1.01 to 1.50 occupants per room: Occupied housing units -- (Margin of Error)
B25014e12	TENURE BY OCCUPANTS PER ROOM: Renter occupied: 1.51 to 2.00 occupants per room: Occupied housing units -- (Estimate)
B25014m12	TENURE BY OCCUPANTS PER ROOM: Renter occupied: 1.51 to 2.00 occupants per room: Occupied housing units -- (Margin of Error)
B25014e13	TENURE BY OCCUPANTS PER ROOM: Renter occupied: 2.01 or more occupants per room: Occupied housing units -- (Estimate)
B25014m13	TENURE BY OCCUPANTS PER ROOM: Renter occupied: 2.01 or more occupants per room: Occupied housing units -- (Margin of Error)
B25015e1	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Total: Occupied housing units -- (Estimate)
B25015m1	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Total: Occupied housing units -- (Margin of Error)
B25015e2	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Occupied housing units -- (Estimate)
B25015m2	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Occupied housing units -- (Margin of Error)
B25015e3	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 15 to 34 years: Occupied housing units -- (Estimate)
B25015m3	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 15 to 34 years: Occupied housing units -- (Margin of Error)
B25015e4	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 15 to 34 years: 1.00 or less occupants per room: Occupied housing units -- (Estimate)
B25015m4	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 15 to 34 years: 1.00 or less occupants per room: Occupied housing units -- (Margin of Error)
B25015e5	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 15 to 34 years: 1.01 to 1.50 occupants per room: Occupied housing units -- (Estimate)
B25015m5	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 15 to 34 years: 1.01 to 1.50 occupants per room: Occupied housing units -- (Margin of Error)
B25015e6	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 15 to 34 years: 1.51 or more occupants per room: Occupied housing units -- (Estimate)
B25015m6	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 15 to 34 years: 1.51 or more occupants per room: Occupied housing units -- (Margin of Error)
B25015e7	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 35 to 64 years: Occupied housing units -- (Estimate)
B25015m7	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 35 to 64 years: Occupied housing units -- (Margin of Error)
B25015e8	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 35 to 64 years: 1.00 or less occupants per room: Occupied housing units -- (Estimate)
B25015m8	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 35 to 64 years: 1.00 or less occupants per room: Occupied housing units -- (Margin of Error)
B25015e9	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 35 to 64 years: 1.01 to 1.50 occupants per room: Occupied housing units -- (Estimate)
B25015m9	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 35 to 64 years: 1.01 to 1.50 occupants per room: Occupied housing units -- (Margin of Error)
B25015e10	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 35 to 64 years: 1.51 or more occupants per room: Occupied housing units -- (Estimate)
B25015m10	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 35 to 64 years: 1.51 or more occupants per room: Occupied housing units -- (Margin of Error)
B25015e11	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 65 years and over: Occupied housing units -- (Estimate)
B25015m11	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 65 years and over: Occupied housing units -- (Margin of Error)
B25015e12	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 65 years and over: 1.00 or less occupants per room: Occupied housing units -- (Estimate)
B25015m12	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 65 years and over: 1.00 or less occupants per room: Occupied housing units -- (Margin of Error)
B25015e13	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 65 years and over: 1.01 to 1.50 occupants per room: Occupied housing units -- (Estimate)
B25015m13	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 65 years and over: 1.01 to 1.50 occupants per room: Occupied housing units -- (Margin of Error)
B25015e14	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 65 years and over: 1.51 or more occupants per room: Occupied housing units -- (Estimate)
B25015m14	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Owner occupied: Householder 65 years and over: 1.51 or more occupants per room: Occupied housing units -- (Margin of Error)
B25015e15	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Occupied housing units -- (Estimate)
B25015m15	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Occupied housing units -- (Margin of Error)
B25015e16	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 15 to 34 years: Occupied housing units -- (Estimate)
B25015m16	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 15 to 34 years: Occupied housing units -- (Margin of Error)
B25015e17	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 15 to 34 years: 1.00 or less occupants per room: Occupied housing units -- (Estimate)
B25015m17	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 15 to 34 years: 1.00 or less occupants per room: Occupied housing units -- (Margin of Error)
B25015e18	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 15 to 34 years: 1.01 to 1.50 occupants per room: Occupied housing units -- (Estimate)
B25015m18	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 15 to 34 years: 1.01 to 1.50 occupants per room: Occupied housing units -- (Margin of Error)
B25015e19	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 15 to 34 years: 1.51 or more occupants per room: Occupied housing units -- (Estimate)
B25015m19	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 15 to 34 years: 1.51 or more occupants per room: Occupied housing units -- (Margin of Error)
B25015e20	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 35 to 64 years: Occupied housing units -- (Estimate)
B25015m20	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 35 to 64 years: Occupied housing units -- (Margin of Error)
B25015e21	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 35 to 64 years: 1.00 or less occupants per room: Occupied housing units -- (Estimate)
B25015m21	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 35 to 64 years: 1.00 or less occupants per room: Occupied housing units -- (Margin of Error)
B25015e22	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 35 to 64 years: 1.01 to 1.50 occupants per room: Occupied housing units -- (Estimate)
B25015m22	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 35 to 64 years: 1.01 to 1.50 occupants per room: Occupied housing units -- (Margin of Error)
B25015e23	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 35 to 64 years: 1.51 or more occupants per room: Occupied housing units -- (Estimate)
B25015m23	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 35 to 64 years: 1.51 or more occupants per room: Occupied housing units -- (Margin of Error)
B25015e24	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 65 years and over: Occupied housing units -- (Estimate)
B25015m24	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 65 years and over: Occupied housing units -- (Margin of Error)
B25015e25	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 65 years and over: 1.00 or less occupants per room: Occupied housing units -- (Estimate)
B25015m25	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 65 years and over: 1.00 or less occupants per room: Occupied housing units -- (Margin of Error)
B25015e26	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 65 years and over: 1.01 to 1.50 occupants per room: Occupied housing units -- (Estimate)
B25015m26	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 65 years and over: 1.01 to 1.50 occupants per room: Occupied housing units -- (Margin of Error)
B25015e27	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 65 years and over: 1.51 or more occupants per room: Occupied housing units -- (Estimate)
B25015m27	TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM: Renter occupied: Householder 65 years and over: 1.51 or more occupants per room: Occupied housing units -- (Margin of Error)
B25016e1	TENURE BY PLUMBING FACILITIES BY OCCUPANTS PER ROOM: Total: Occupied housing units -- (Estimate)
B25016m1	TENURE BY PLUMBING FACILITIES BY OCCUPANTS PER ROOM: Total: Occupied housing units -- (Margin of Error)
B25016e2	TENURE BY PLUMBING FACILITIES BY OCCUPANTS PER ROOM: Owner occupied: Occupied housing units -- (Estimate)
B25016m2	TENURE BY PLUMBING FACILITIES BY OCCUPANTS PER ROOM: Owner occupied: Occupied housing units -- (Margin of Error)
B25016e3	TENURE BY PLUMBING FACILITIES BY OCCUPANTS PER ROOM: Owner occupied: Complete plumbing facilities: Occupied housing units -- (Estimate)
B25016m3	TENURE BY PLUMBING FACILITIES BY OCCUPANTS PER ROOM: Owner occupied: Complete plumbing facilities: Occupied housing units -- (Margin of Error)
B25016e4	TENURE BY PLUMBING FACILITIES BY OCCUPANTS PER ROOM: Owner occupied: Complete plumbing facilities: 1.00 or less occupants per room: Occupied housing units -- (Estimate)
B25016m4	TENURE BY PLUMBING FACILITIES BY OCCUPANTS PER ROOM: Owner occupied: Complete plumbing facilities: 1.00 or less occupants per room: Occupied housing units -- (Margin of Error)
B25016e5	TENURE BY PLUMBING FACILITIES BY OCCUPANTS PER ROOM: Owner occupied: Complete plumbing facilities: 1.01 to 1.50 occupants per room: Occupied housing units -- (Estimate)
B25016m5	TENURE BY PLUMBING FACILITIES BY OCCUPANTS PER ROOM: Owner occupied: Complete plumbing facilities: 1.01 to 1.50 occupants per room: Occupied housing units -- (Margin of Error)
B25016e6	TENURE BY PLUMBING FACILITIES BY OCCUPANTS PER ROOM: Owner occupied: Complete plumbing facilities: 1.51 or more occupants per room: Occupied housing units -- (Estimate)
B25016m6	TENURE BY PLUMBING FACILITIES BY OCCUPANTS PER ROOM: Owner occupied: Complete plumbing facilities: 1.51 or more occupants per room: Occupied housing units -- (Margin of Error)
B25016e7	TENURE BY PLUMBING FACILITIES BY OCCUPANTS PER ROOM: Owner occupied: Lacking complete plumbing facilities: Occupied housing units -- (Estimate)
